Angles-min,Angles-max,Angles-avg,Angles-std,Curves-min,Curves-max,Curves-avg,Curves-std,deltaCurves-min,deltaCurves-max,deltaCurves-avg,deltaCurves-std,hVelocity-min,hVelocity-max,hVelocity-avg,hVelocity-std,vVeclocity-min,vVeclocity-max,vVeclocity-avg,vVeclocity-std,Velocity-min,Velocity-max,Velocity-avg,Velocity-std,Acceleration-min,Acceleration-max,Acceleration-avg,Acceleration-std,Jerk-min,Jerk-max,Jerk-avg,Jerk-std,Angular velocity-min,Angular velocity-max,Angular velocity-avg,Angular velocity-std,
-3.030935,3.141593,-0.079338,1.741018,-3.605240,1.724871,-0.089820,0.792720,-4.762924,3.141593,-0.136835,1.068290,-26.000000,23.000000,0.081633,7.612590,-59.000000,50.000000,-1.244898,19.575208,0.000000,59.008474,13.945921,15.626536,-20.367756,20.400828,-0.426726,8.654767,-16.915911,12.319788,-0.073960,6.716172,-2.277894,3.024087,0.050636,0.849317,
-3.104573,3.141593,0.426926,1.726291,-1.993929,6.246165,0.026173,0.628439,-3.643118,6.249398,0.012227,0.641405,-87.000000,31.000000,0.205674,11.138426,-39.000000,67.000000,0.269504,14.149144,0.000000,109.808925,11.568832,13.768976,-45.890584,49.879525,0.104042,8.936652,-47.885054,24.799002,-0.029698,7.554617,-2.124371,3.123083,-0.000980,0.800214,
-1.664273,1.735945,-0.459600,1.688349,-0.191746,0.068984,-0.026934,0.104773,-0.011972,0.043321,0.006602,0.025001,-3.000000,1.000000,-0.600000,1.516575,-8.000000,23.000000,3.800000,11.819475,1.000000,23.194827,7.867969,9.116952,-8.556032,11.097414,-0.000000,8.362750,-9.826723,4.772890,-2.438090,7.301428,-1.560697,1.634283,0.009348,1.131079,
-2.356194,3.058451,-0.056569,1.709066,-2.098871,1.666081,-0.041713,0.511723,-2.419553,0.733525,-0.014440,0.398223,-30.000000,13.000000,-0.333333,6.941662,-51.000000,44.000000,0.490196,17.455512,0.000000,51.971146,12.597282,13.833822,-20.395403,20.980385,-0.197193,9.274616,-20.580411,16.371701,-0.096197,8.286904,-2.385572,2.227533,-0.008120,1.019735,
-3.104573,3.141593,-0.129716,1.828761,-4.712389,5.300392,0.017501,0.809226,-10.012781,6.770456,0.000041,1.021798,-30.000000,47.000000,0.003534,8.967434,-57.000000,52.000000,0.031802,15.380138,0.000000,58.249464,12.213576,12.933063,-25.379360,25.225456,-0.025025,7.985013,-24.857422,21.576348,-0.051456,7.156344,-2.972939,3.019103,-0.009363,1.082187,
-3.110353,3.141593,0.315310,1.843571,-2.553590,5.135243,0.023510,0.593972,-2.548672,5.147563,0.018717,0.576407,-47.000000,62.000000,0.172185,12.212820,-70.000000,64.000000,0.029801,14.386078,0.000000,93.509358,11.732104,14.766290,-32.674551,42.946792,0.018698,8.649898,-37.810672,22.829054,-0.092499,7.116947,-3.059018,2.899542,0.013537,1.017624,
-3.048116,3.141593,0.388119,1.944406,-1.666081,5.695183,0.034662,0.766698,-2.017650,6.998365,0.078761,0.803569,-57.000000,44.000000,-0.446809,14.171467,-54.000000,36.000000,0.978723,11.625869,0.000000,72.006944,11.086721,14.591924,-27.864062,28.796936,-0.000331,8.540047,-26.779885,15.642811,-0.084435,6.631844,-3.019103,3.024892,-0.000408,1.178950,
-3.108996,3.141593,0.136362,1.772862,-4.712389,5.819538,0.016788,0.567399,-6.836760,7.224501,0.016985,0.590997,-107.000000,65.000000,0.119089,17.375820,-77.000000,86.000000,-0.038529,17.725349,0.000000,110.602893,16.770107,18.286413,-44.801447,46.949779,0.033374,11.261588,-43.282953,40.520379,-0.058813,9.554903,-3.060794,3.000390,-0.003975,1.066586,
-1.267911,0.000000,-0.827067,0.492923,-0.555360,0.040737,-0.140137,0.278561,0.001200,0.064788,0.025062,0.034635,0.000000,2.000000,1.250000,0.957427,-8.000000,0.000000,-3.250000,3.403430,0.000000,8.246211,3.521958,3.482492,-3.005072,2.320330,0.372678,2.936641,-2.662701,0.258777,-1.201962,2.065797,-0.392699,0.118767,-0.128797,0.209267,
-1.570796,-0.785398,-1.258535,0.383749,-0.785398,0.555360,-0.007563,0.695736,-1.340759,0.443970,-0.448394,1.261994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.392699,0.392699,0.038637,0.398361,
-3.129248,3.141593,0.261942,1.880556,-4.712389,5.724586,0.012641,0.783638,-4.909785,6.990642,0.041121,0.816857,-50.000000,43.000000,-0.146018,12.600208,-75.000000,45.000000,0.030973,13.348455,0.000000,80.777472,12.272764,13.626399,-29.422880,24.991369,0.078739,7.566873,-21.135369,15.514870,-0.018579,5.858397,-2.974545,3.022669,0.014171,1.060761,
